trafficID,num_cars,weatherStamp:,timeStamp,dateStamp,greenTime,avg_last_3_num_cars_A1,avg_last_3_num_cars_B1,avg_last_3_num_cars_C1,avg_last_3_num_cars_D1,avg_last_3_num_cars_C2,avg_last_3_num_cars_D2,avg_last_3_num_cars_C3,avg_last_3_num_cars_D3,avg_last_3_num_cars_A2,avg_last_3_num_cars_D4,avg_last_3_num_cars_A3,avg_last_3_num_cars_C4,avg_last_3_num_cars_A4,avg_last_3_num_cars_B2,avg_last_3_num_cars_B3,avg_last_3_num_cars_B4
A3,69,33,17:19:45,2024-08-01,35,91.66666666666667,78.33333333333333,92.33333333333333,63.666666666666664,76.0,27.333333333333332,75.0,19.0,67.33333333333333,56.333333333333336,75.0,121.0,39.666666666666664,116.33333333333333,134.0,43.333333333333336
C2,63,33,17:19:59,2024-08-01,40,91.66666666666667,78.33333333333333,92.33333333333333,63.666666666666664,76.0,27.333333333333332,75.0,19.0,67.33333333333333,56.333333333333336,88.0,121.0,39.666666666666664,116.33333333333333,134.0,43.333333333333336
D1,80,33,17:20:02,2024-08-01,40,91.66666666666667,78.33333333333333,92.33333333333333,63.666666666666664,75.0,27.333333333333332,75.0,19.0,67.33333333333333,56.333333333333336,88.0,121.0,39.666666666666664,116.33333333333333,134.0,43.333333333333336
B3,86,33,17:20:14,2024-08-01,43,91.66666666666667,78.33333333333333,92.33333333333333,55.333333333333336,75.0,27.333333333333332,75.0,19.0,67.33333333333333,56.333333333333336,88.0,121.0,39.666666666666664,116.33333333333333,134.0,43.333333333333336
A4,76,33,17:20:22,2024-08-01,38,91.66666666666667,78.33333333333333,92.33333333333333,55.333333333333336,75.0,27.333333333333332,75.0,19.0,67.33333333333333,56.333333333333336,88.0,121.0,39.666666666666664,116.33333333333333,103.66666666666667,43.333333333333336
C3,54,33,17:20:41,2024-08-01,27,91.66666666666667,78.33333333333333,92.33333333333333,55.333333333333336,75.0,27.333333333333332,75.0,19.0,67.33333333333333,56.333333333333336,88.0,121.0,58.333333333333336,116.33333333333333,103.66666666666667,43.333333333333336
D2,20,33,17:20:44,2024-08-01,10,91.66666666666667,78.33333333333333,92.33333333333333,55.333333333333336,75.0,27.333333333333332,62.666666666666664,19.0,67.33333333333333,56.333333333333336,88.0,121.0,58.333333333333336,116.33333333333333,103.66666666666667,43.333333333333336
D3,21,33,17:20:56,2024-08-01,11,91.66666666666667,78.33333333333333,92.33333333333333,55.333333333333336,75.0,15.333333333333334,62.666666666666664,19.0,67.33333333333333,56.333333333333336,88.0,121.0,58.333333333333336,116.33333333333333,103.66666666666667,43.333333333333336
B4,93,33,17:20:59,2024-08-01,47,91.66666666666667,78.33333333333333,92.33333333333333,55.333333333333336,75.0,15.333333333333334,62.666666666666664,23.666666666666668,67.33333333333333,56.333333333333336,88.0,121.0,58.333333333333336,116.33333333333333,103.66666666666667,43.333333333333336
A1,29,33,17:21:02,2024-08-01,15,91.66666666666667,78.33333333333333,92.33333333333333,55.333333333333336,75.0,15.333333333333334,62.666666666666664,23.666666666666668,67.33333333333333,56.333333333333336,88.0,121.0,58.333333333333336,116.33333333333333,103.66666666666667,73.33333333333333
D4,43,33,17:21:10,2024-08-01,22,69.33333333333333,78.33333333333333,92.33333333333333,55.333333333333336,75.0,15.333333333333334,62.666666666666664,23.666666666666668,67.33333333333333,56.333333333333336,88.0,121.0,58.333333333333336,116.33333333333333,103.66666666666667,73.33333333333333
C4,142,33,17:21:11,2024-08-01,50,69.33333333333333,78.33333333333333,92.33333333333333,55.333333333333336,75.0,15.333333333333334,62.666666666666664,23.666666666666668,67.33333333333333,40.333333333333336,88.0,121.0,58.333333333333336,116.33333333333333,103.66666666666667,73.33333333333333
A2,89,33,17:21:20,2024-08-01,45,69.33333333333333,78.33333333333333,92.33333333333333,55.333333333333336,75.0,15.333333333333334,62.666666666666664,23.666666666666668,67.33333333333333,40.333333333333336,88.0,135.0,58.333333333333336,116.33333333333333,103.66666666666667,73.33333333333333
D1,0,33,17:21:34,2024-08-01,3,69.33333333333333,78.33333333333333,92.33333333333333,55.333333333333336,75.0,15.333333333333334,62.666666666666664,23.666666666666668,62.333333333333336,40.333333333333336,88.0,135.0,58.333333333333336,116.33333333333333,103.66666666666667,73.33333333333333
D2,74,33,17:21:39,2024-08-01,37,69.33333333333333,78.33333333333333,92.33333333333333,31.333333333333332,75.0,15.333333333333334,62.666666666666664,23.666666666666668,62.333333333333336,40.333333333333336,88.0,135.0,58.333333333333336,116.33333333333333,103.66666666666667,73.33333333333333
B1,41,33,17:21:48,2024-08-01,25,69.33333333333333,78.33333333333333,92.33333333333333,31.333333333333332,75.0,33.333333333333336,62.666666666666664,23.666666666666668,62.333333333333336,40.333333333333336,88.0,135.0,58.333333333333336,116.33333333333333,103.66666666666667,73.33333333333333
C1,125,33,17:22:03,2024-08-01,50,69.33333333333333,58.0,92.33333333333333,31.333333333333332,75.0,33.333333333333336,62.666666666666664,23.666666666666668,62.333333333333336,40.333333333333336,88.0,135.0,58.333333333333336,116.33333333333333,103.66666666666667,73.33333333333333
A3,59,33,17:22:07,2024-08-01,30,69.33333333333333,58.0,106.66666666666667,31.333333333333332,75.0,33.333333333333336,62.666666666666664,23.666666666666668,62.333333333333336,40.333333333333336,88.0,135.0,58.333333333333336,116.33333333333333,103.66666666666667,73.33333333333333
B2,79,33,17:22:15,2024-08-01,40,69.33333333333333,58.0,106.66666666666667,31.333333333333332,75.0,33.333333333333336,62.666666666666664,23.666666666666668,62.333333333333336,40.333333333333336,76.66666666666667,135.0,58.333333333333336,116.33333333333333,103.66666666666667,73.33333333333333
D3,40,33,17:22:18,2024-08-01,20,69.33333333333333,58.0,106.66666666666667,31.333333333333332,75.0,33.333333333333336,62.666666666666664,23.666666666666668,62.333333333333336,40.333333333333336,76.66666666666667,135.0,58.333333333333336,108.66666666666667,103.66666666666667,73.33333333333333
A4,93,33,17:22:39,2024-08-01,47,69.33333333333333,58.0,106.66666666666667,31.333333333333332,75.0,33.333333333333336,62.666666666666664,25.0,62.333333333333336,40.333333333333336,76.66666666666667,135.0,58.333333333333336,108.66666666666667,103.66666666666667,73.33333333333333
D4,66,33,17:22:41,2024-08-01,33,69.33333333333333,58.0,106.66666666666667,31.333333333333332,75.0,33.333333333333336,62.666666666666664,25.0,62.333333333333336,40.333333333333336,76.66666666666667,135.0,74.66666666666667,108.66666666666667,103.66666666666667,73.33333333333333
C2,103,33,17:22:55,2024-08-01,50,69.33333333333333,58.0,106.66666666666667,31.333333333333332,75.0,33.333333333333336,62.666666666666664,25.0,62.333333333333336,51.0,76.66666666666667,135.0,74.66666666666667,108.66666666666667,103.66666666666667,73.33333333333333
B3,43,33,17:22:58,2024-08-01,22,69.33333333333333,58.0,106.66666666666667,31.333333333333332,94.33333333333333,33.333333333333336,62.666666666666664,25.0,62.333333333333336,51.0,76.66666666666667,135.0,74.66666666666667,108.66666666666667,103.66666666666667,73.33333333333333
D1,58,33,17:23:16,2024-08-01,29,69.33333333333333,58.0,106.66666666666667,31.333333333333332,94.33333333333333,33.333333333333336,62.666666666666664,25.0,62.333333333333336,51.0,76.66666666666667,135.0,74.66666666666667,108.66666666666667,71.33333333333333,73.33333333333333
B4,99,33,17:23:22,2024-08-01,50,69.33333333333333,58.0,106.66666666666667,46.0,94.33333333333333,33.333333333333336,62.666666666666664,25.0,62.333333333333336,51.0,76.66666666666667,135.0,74.66666666666667,108.66666666666667,71.33333333333333,73.33333333333333
A1,47,33,17:23:29,2024-08-01,24,69.33333333333333,58.0,106.66666666666667,46.0,94.33333333333333,33.333333333333336,62.666666666666664,25.0,62.333333333333336,51.0,76.66666666666667,135.0,74.66666666666667,108.66666666666667,71.33333333333333,87.0
C3,51,33,17:23:47,2024-08-01,26,54.0,58.0,106.66666666666667,46.0,94.33333333333333,33.333333333333336,62.666666666666664,25.0,62.333333333333336,51.0,76.66666666666667,135.0,74.66666666666667,108.66666666666667,71.33333333333333,87.0
D2,20,33,17:23:47,2024-08-01,10,54.0,58.0,106.66666666666667,46.0,94.33333333333333,33.333333333333336,43.666666666666664,25.0,62.333333333333336,51.0,76.66666666666667,135.0,74.66666666666667,108.66666666666667,71.33333333333333,87.0
A2,50,33,17:23:55,2024-08-01,25,54.0,58.0,106.66666666666667,46.0,94.33333333333333,38.0,43.666666666666664,25.0,62.333333333333336,51.0,76.66666666666667,135.0,74.66666666666667,108.66666666666667,71.33333333333333,87.0
D3,35,33,17:23:59,2024-08-01,18,54.0,58.0,106.66666666666667,46.0,94.33333333333333,38.0,43.666666666666664,25.0,52.666666666666664,51.0,76.66666666666667,135.0,74.66666666666667,108.66666666666667,71.33333333333333,87.0
B1,47,33,17:24:14,2024-08-01,24,54.0,58.0,106.66666666666667,46.0,94.33333333333333,38.0,43.666666666666664,32.0,52.666666666666664,51.0,76.66666666666667,135.0,74.66666666666667,108.66666666666667,71.33333333333333,87.0
C4,177,33,17:24:16,2024-08-01,50,54.0,65.66666666666667,106.66666666666667,46.0,94.33333333333333,38.0,43.666666666666664,32.0,52.666666666666664,51.0,76.66666666666667,135.0,74.66666666666667,108.66666666666667,71.33333333333333,87.0
D4,4,33,17:24:20,2024-08-01,3,54.0,65.66666666666667,106.66666666666667,46.0,94.33333333333333,38.0,43.666666666666664,32.0,52.666666666666664,51.0,76.66666666666667,158.0,74.66666666666667,108.66666666666667,71.33333333333333,87.0
A3,20,33,17:24:22,2024-08-01,10,54.0,65.66666666666667,106.66666666666667,46.0,94.33333333333333,38.0,43.666666666666664,32.0,52.666666666666664,37.666666666666664,76.66666666666667,158.0,74.66666666666667,108.66666666666667,71.33333333333333,87.0
D1,0,33,17:24:25,2024-08-01,3,54.0,65.66666666666667,106.66666666666667,46.0,94.33333333333333,38.0,43.666666666666664,32.0,52.666666666666664,37.666666666666664,49.333333333333336,158.0,74.66666666666667,108.66666666666667,71.33333333333333,87.0
D2,80,33,17:24:30,2024-08-01,40,54.0,65.66666666666667,106.66666666666667,19.333333333333332,94.33333333333333,38.0,43.666666666666664,32.0,52.666666666666664,37.666666666666664,49.333333333333336,158.0,74.66666666666667,108.66666666666667,71.33333333333333,87.0
A4,18,33,17:24:34,2024-08-01,9,54.0,65.66666666666667,106.66666666666667,19.333333333333332,94.33333333333333,58.0,43.666666666666664,32.0,52.666666666666664,37.666666666666664,49.333333333333336,158.0,74.66666666666667,108.66666666666667,71.33333333333333,87.0
B2,76,33,17:24:41,2024-08-01,38,54.0,65.66666666666667,106.66666666666667,19.333333333333332,94.33333333333333,58.0,43.666666666666664,32.0,52.666666666666664,37.666666666666664,49.333333333333336,158.0,62.333333333333336,108.66666666666667,71.33333333333333,87.0
A1,48,33,17:24:46,2024-08-01,24,54.0,65.66666666666667,106.66666666666667,19.333333333333332,94.33333333333333,58.0,43.666666666666664,32.0,52.666666666666664,37.666666666666664,49.333333333333336,158.0,62.333333333333336,93.66666666666667,71.33333333333333,87.0
C1,111,33,17:25:08,2024-08-01,50,41.333333333333336,65.66666666666667,106.66666666666667,19.333333333333332,94.33333333333333,58.0,43.666666666666664,32.0,52.666666666666664,37.666666666666664,49.333333333333336,158.0,62.333333333333336,93.66666666666667,71.33333333333333,87.0
A2,86,33,17:25:12,2024-08-01,43,41.333333333333336,65.66666666666667,111.66666666666667,19.333333333333332,94.33333333333333,58.0,43.666666666666664,32.0,52.666666666666664,37.666666666666664,49.333333333333336,158.0,62.333333333333336,93.66666666666667,71.33333333333333,87.0
D3,11,33,17:25:13,2024-08-01,6,41.333333333333336,65.66666666666667,111.66666666666667,19.333333333333332,94.33333333333333,58.0,43.666666666666664,32.0,75.0,37.666666666666664,49.333333333333336,158.0,62.333333333333336,93.66666666666667,71.33333333333333,87.0
B3,46,33,17:25:21,2024-08-01,23,41.333333333333336,65.66666666666667,111.66666666666667,19.333333333333332,94.33333333333333,58.0,43.666666666666664,28.666666666666668,75.0,37.666666666666664,49.333333333333336,158.0,62.333333333333336,93.66666666666667,71.33333333333333,87.0
D4,117,33,17:25:21,2024-08-01,50,41.333333333333336,65.66666666666667,111.66666666666667,19.333333333333332,94.33333333333333,58.0,43.666666666666664,28.666666666666668,75.0,37.666666666666664,49.333333333333336,158.0,62.333333333333336,93.66666666666667,58.333333333333336,87.0
B4,53,33,17:25:46,2024-08-01,27,41.333333333333336,65.66666666666667,111.66666666666667,19.333333333333332,94.33333333333333,58.0,43.666666666666664,28.666666666666668,75.0,62.333333333333336,49.333333333333336,158.0,62.333333333333336,93.66666666666667,58.333333333333336,87.0
A3,61,33,17:25:57,2024-08-01,31,41.333333333333336,65.66666666666667,111.66666666666667,19.333333333333332,94.33333333333333,58.0,43.666666666666664,28.666666666666668,75.0,62.333333333333336,49.333333333333336,158.0,62.333333333333336,93.66666666666667,58.333333333333336,81.66666666666667
C2,31,33,17:26:00,2024-08-01,17,41.333333333333336,65.66666666666667,111.66666666666667,19.333333333333332,94.33333333333333,58.0,43.666666666666664,28.666666666666668,75.0,62.333333333333336,46.666666666666664,158.0,62.333333333333336,93.66666666666667,58.333333333333336,81.66666666666667
D1,78,33,17:26:13,2024-08-01,39,41.333333333333336,65.66666666666667,111.66666666666667,19.333333333333332,65.66666666666667,58.0,43.666666666666664,28.666666666666668,75.0,62.333333333333336,46.666666666666664,158.0,62.333333333333336,93.66666666666667,58.333333333333336,81.66666666666667
B1,23,33,17:26:15,2024-08-01,12,41.333333333333336,65.66666666666667,111.66666666666667,45.333333333333336,65.66666666666667,58.0,43.666666666666664,28.666666666666668,75.0,62.333333333333336,46.666666666666664,158.0,62.333333333333336,93.66666666666667,58.333333333333336,81.66666666666667
C3,60,33,17:26:19,2024-08-01,30,41.333333333333336,37.0,111.66666666666667,45.333333333333336,65.66666666666667,58.0,43.666666666666664,28.666666666666668,75.0,62.333333333333336,46.666666666666664,158.0,62.333333333333336,93.66666666666667,58.333333333333336,81.66666666666667
A4,21,33,17:26:30,2024-08-01,11,41.333333333333336,37.0,111.66666666666667,45.333333333333336,65.66666666666667,58.0,55.0,28.666666666666668,75.0,62.333333333333336,46.666666666666664,158.0,62.333333333333336,93.66666666666667,58.333333333333336,81.66666666666667
B2,97,33,17:26:30,2024-08-01,49,41.333333333333336,37.0,111.66666666666667,45.333333333333336,65.66666666666667,58.0,55.0,28.666666666666668,75.0,62.333333333333336,46.666666666666664,158.0,44.0,93.66666666666667,58.333333333333336,81.66666666666667
A1,57,33,17:26:44,2024-08-01,29,41.333333333333336,37.0,111.66666666666667,45.333333333333336,65.66666666666667,58.0,55.0,28.666666666666668,75.0,62.333333333333336,46.666666666666664,158.0,44.0,84.0,58.333333333333336,81.66666666666667
C4,171,33,17:26:52,2024-08-01,50,50.666666666666664,37.0,111.66666666666667,45.333333333333336,65.66666666666667,58.0,55.0,28.666666666666668,75.0,62.333333333333336,46.666666666666664,158.0,44.0,84.0,58.333333333333336,81.66666666666667
D2,47,33,17:26:55,2024-08-01,24,50.666666666666664,37.0,111.66666666666667,45.333333333333336,65.66666666666667,58.0,55.0,28.666666666666668,75.0,62.333333333333336,46.666666666666664,163.33333333333334,44.0,84.0,58.333333333333336,81.66666666666667
A2,55,33,17:27:15,2024-08-01,28,50.666666666666664,37.0,111.66666666666667,45.333333333333336,65.66666666666667,49.0,55.0,28.666666666666668,75.0,62.333333333333336,46.666666666666664,163.33333333333334,44.0,84.0,58.333333333333336,81.66666666666667
B3,29,33,17:27:21,2024-08-01,15,50.666666666666664,37.0,111.66666666666667,45.333333333333336,65.66666666666667,49.0,55.0,28.666666666666668,63.666666666666664,62.333333333333336,46.666666666666664,163.33333333333334,44.0,84.0,58.333333333333336,81.66666666666667
D3,96,33,17:27:21,2024-08-01,48,50.666666666666664,37.0,111.66666666666667,45.333333333333336,65.66666666666667,49.0,55.0,28.666666666666668,63.666666666666664,62.333333333333336,46.666666666666664,163.33333333333334,44.0,84.0,39.333333333333336,81.66666666666667
B4,93,33,17:27:38,2024-08-01,47,50.666666666666664,37.0,111.66666666666667,45.333333333333336,65.66666666666667,49.0,55.0,47.333333333333336,63.666666666666664,62.333333333333336,46.666666666666664,163.33333333333334,44.0,84.0,39.333333333333336,81.66666666666667
C1,135,33,17:27:44,2024-08-01,50,50.666666666666664,37.0,111.66666666666667,45.333333333333336,65.66666666666667,49.0,55.0,47.333333333333336,63.666666666666664,62.333333333333336,46.666666666666664,163.33333333333334,44.0,84.0,39.333333333333336,81.66666666666667
A3,54,33,17:27:45,2024-08-01,27,50.666666666666664,37.0,123.66666666666667,45.333333333333336,65.66666666666667,49.0,55.0,47.333333333333336,63.666666666666664,62.333333333333336,46.666666666666664,163.33333333333334,44.0,84.0,39.333333333333336,81.66666666666667
D4,84,33,17:28:11,2024-08-01,50,50.666666666666664,37.0,123.66666666666667,45.333333333333336,65.66666666666667,49.0,55.0,47.333333333333336,63.666666666666664,62.333333333333336,45.0,163.33333333333334,44.0,84.0,39.333333333333336,81.66666666666667
A4,53,33,17:28:14,2024-08-01,27,50.666666666666664,37.0,123.66666666666667,45.333333333333336,65.66666666666667,49.0,55.0,47.333333333333336,63.666666666666664,68.33333333333333,45.0,163.33333333333334,44.0,84.0,39.333333333333336,81.66666666666667
B1,60,33,17:28:28,2024-08-01,30,50.666666666666664,37.0,123.66666666666667,45.333333333333336,65.66666666666667,49.0,55.0,47.333333333333336,63.666666666666664,68.33333333333333,45.0,163.33333333333334,30.666666666666668,84.0,39.333333333333336,81.66666666666667
C2,98,33,17:28:36,2024-08-01,49,50.666666666666664,43.333333333333336,123.66666666666667,45.333333333333336,65.66666666666667,49.0,55.0,47.333333333333336,63.666666666666664,68.33333333333333,45.0,163.33333333333334,30.666666666666668,84.0,39.333333333333336,81.66666666666667
A1,57,33,17:28:44,2024-08-01,29,50.666666666666664,43.333333333333336,123.66666666666667,45.333333333333336,77.33333333333333,49.0,55.0,47.333333333333336,63.666666666666664,68.33333333333333,45.0,163.33333333333334,30.666666666666668,84.0,39.333333333333336,81.66666666666667
B2,78,33,17:29:00,2024-08-01,39,54.0,43.333333333333336,123.66666666666667,45.333333333333336,77.33333333333333,49.0,55.0,47.333333333333336,63.666666666666664,68.33333333333333,45.0,163.33333333333334,30.666666666666668,84.0,39.333333333333336,81.66666666666667
D1,57,33,17:29:03,2024-08-01,29,54.0,43.333333333333336,123.66666666666667,45.333333333333336,77.33333333333333,49.0,55.0,47.333333333333336,63.666666666666664,68.33333333333333,45.0,163.33333333333334,30.666666666666668,83.66666666666667,39.333333333333336,81.66666666666667
A2,1,33,17:29:15,2024-08-01,3,54.0,43.333333333333336,123.66666666666667,45.0,77.33333333333333,49.0,55.0,47.333333333333336,63.666666666666664,68.33333333333333,45.0,163.33333333333334,30.666666666666668,83.66666666666667,39.333333333333336,81.66666666666667
A3,0,33,17:29:20,2024-08-01,3,54.0,43.333333333333336,123.66666666666667,45.0,77.33333333333333,49.0,55.0,47.333333333333336,47.333333333333336,68.33333333333333,45.0,163.33333333333334,30.666666666666668,83.66666666666667,39.333333333333336,81.66666666666667
A4,75,33,17:29:25,2024-08-01,38,54.0,43.333333333333336,123.66666666666667,45.0,77.33333333333333,49.0,55.0,47.333333333333336,47.333333333333336,68.33333333333333,38.333333333333336,163.33333333333334,30.666666666666668,83.66666666666667,39.333333333333336,81.66666666666667
C3,47,33,17:29:27,2024-08-01,24,54.0,43.333333333333336,123.66666666666667,45.0,77.33333333333333,49.0,55.0,47.333333333333336,47.333333333333336,68.33333333333333,38.333333333333336,163.33333333333334,49.666666666666664,83.66666666666667,39.333333333333336,81.66666666666667
D2,32,33,17:29:35,2024-08-01,16,54.0,43.333333333333336,123.66666666666667,45.0,77.33333333333333,49.0,52.666666666666664,47.333333333333336,47.333333333333336,68.33333333333333,38.333333333333336,163.33333333333334,49.666666666666664,83.66666666666667,39.333333333333336,81.66666666666667
B3,105,33,17:29:41,2024-08-01,50,54.0,43.333333333333336,123.66666666666667,45.0,77.33333333333333,53.0,52.666666666666664,47.333333333333336,47.333333333333336,68.33333333333333,38.333333333333336,163.33333333333334,49.666666666666664,83.66666666666667,39.333333333333336,81.66666666666667
D3,60,33,17:29:53,2024-08-01,30,54.0,43.333333333333336,123.66666666666667,45.0,77.33333333333333,53.0,52.666666666666664,47.333333333333336,47.333333333333336,68.33333333333333,38.333333333333336,163.33333333333334,49.666666666666664,83.66666666666667,60.0,81.66666666666667
C4,187,33,17:29:54,2024-08-01,50,54.0,43.333333333333336,123.66666666666667,45.0,77.33333333333333,53.0,52.666666666666664,55.666666666666664,47.333333333333336,68.33333333333333,38.333333333333336,163.33333333333334,49.666666666666664,83.66666666666667,60.0,81.66666666666667
A1,87,33,17:30:06,2024-08-01,44,54.0,43.333333333333336,123.66666666666667,45.0,77.33333333333333,53.0,52.666666666666664,55.666666666666664,47.333333333333336,68.33333333333333,38.333333333333336,178.33333333333334,49.666666666666664,83.66666666666667,60.0,81.66666666666667
D4,56,33,17:30:25,2024-08-01,29,67.0,43.333333333333336,123.66666666666667,45.0,77.33333333333333,53.0,52.666666666666664,55.666666666666664,47.333333333333336,68.33333333333333,38.333333333333336,178.33333333333334,49.666666666666664,83.66666666666667,60.0,81.66666666666667
B4,97,33,17:30:33,2024-08-01,49,67.0,43.333333333333336,123.66666666666667,45.0,77.33333333333333,53.0,52.666666666666664,55.666666666666664,47.333333333333336,85.66666666666667,38.333333333333336,178.33333333333334,49.666666666666664,83.66666666666667,60.0,81.66666666666667
C1,120,33,17:30:46,2024-08-01,50,67.0,43.333333333333336,123.66666666666667,45.0,77.33333333333333,53.0,52.666666666666664,55.666666666666664,47.333333333333336,85.66666666666667,38.333333333333336,178.33333333333334,49.666666666666664,83.66666666666667,60.0,81.0
A2,111,33,17:30:52,2024-08-01,50,67.0,43.333333333333336,122.0,45.0,77.33333333333333,53.0,52.666666666666664,55.666666666666664,47.333333333333336,85.66666666666667,38.333333333333336,178.33333333333334,49.666666666666664,83.66666666666667,60.0,81.0
D1,20,33,17:30:56,2024-08-01,10,67.0,43.333333333333336,122.0,45.0,77.33333333333333,53.0,52.666666666666664,55.666666666666664,55.666666666666664,85.66666666666667,38.333333333333336,178.33333333333334,49.666666666666664,83.66666666666667,60.0,81.0
D2,87,33,17:31:09,2024-08-01,44,67.0,43.333333333333336,122.0,51.666666666666664,77.33333333333333,53.0,52.666666666666664,55.666666666666664,55.666666666666664,85.66666666666667,38.333333333333336,178.33333333333334,49.666666666666664,83.66666666666667,60.0,81.0
B1,42,33,17:31:25,2024-08-01,21,67.0,43.333333333333336,122.0,51.666666666666664,77.33333333333333,55.333333333333336,52.666666666666664,55.666666666666664,55.666666666666664,85.66666666666667,38.333333333333336,178.33333333333334,49.666666666666664,83.66666666666667,60.0,81.0
C2,89,33,17:31:38,2024-08-01,45,67.0,41.666666666666664,122.0,51.666666666666664,77.33333333333333,55.333333333333336,52.666666666666664,55.666666666666664,55.666666666666664,85.66666666666667,38.333333333333336,178.33333333333334,49.666666666666664,83.66666666666667,60.0,81.0
A3,77,33,17:31:44,2024-08-01,39,67.0,41.666666666666664,122.0,51.666666666666664,72.66666666666667,55.333333333333336,52.666666666666664,55.666666666666664,55.666666666666664,85.66666666666667,38.333333333333336,178.33333333333334,49.666666666666664,83.66666666666667,60.0,81.0
B2,33,33,17:31:48,2024-08-01,17,67.0,41.666666666666664,122.0,51.666666666666664,72.66666666666667,55.333333333333336,52.666666666666664,55.666666666666664,55.666666666666664,85.66666666666667,43.666666666666664,178.33333333333334,49.666666666666664,83.66666666666667,60.0,81.0
D3,25,33,17:31:55,2024-08-01,13,67.0,41.666666666666664,122.0,51.666666666666664,72.66666666666667,55.333333333333336,52.666666666666664,55.666666666666664,55.666666666666664,85.66666666666667,43.666666666666664,178.33333333333334,49.666666666666664,69.33333333333333,60.0,81.0
B3,70,33,17:32:07,2024-08-01,35,67.0,41.666666666666664,122.0,51.666666666666664,72.66666666666667,55.333333333333336,52.666666666666664,60.333333333333336,55.666666666666664,85.66666666666667,43.666666666666664,178.33333333333334,49.666666666666664,69.33333333333333,60.0,81.0
D4,4,33,17:32:10,2024-08-01,3,67.0,41.666666666666664,122.0,51.666666666666664,72.66666666666667,55.333333333333336,52.666666666666664,60.333333333333336,55.666666666666664,85.66666666666667,43.666666666666664,178.33333333333334,49.666666666666664,69.33333333333333,68.0,81.0
D1,19,33,17:32:15,2024-08-01,10,67.0,41.666666666666664,122.0,51.666666666666664,72.66666666666667,55.333333333333336,52.666666666666664,60.333333333333336,55.666666666666664,48.0,43.666666666666664,178.33333333333334,49.666666666666664,69.33333333333333,68.0,81.0
A4,106,33,17:32:25,2024-08-01,50,67.0,41.666666666666664,122.0,32.0,72.66666666666667,55.333333333333336,52.666666666666664,60.333333333333336,55.666666666666664,48.0,43.666666666666664,178.33333333333334,49.666666666666664,69.33333333333333,68.0,81.0
C3,70,33,17:32:25,2024-08-01,35,67.0,41.666666666666664,122.0,32.0,72.66666666666667,55.333333333333336,52.666666666666664,60.333333333333336,55.666666666666664,48.0,43.666666666666664,178.33333333333334,78.0,69.33333333333333,68.0,81.0
D2,20,33,17:32:28,2024-08-01,10,67.0,41.666666666666664,122.0,32.0,72.66666666666667,55.333333333333336,59.0,60.333333333333336,55.666666666666664,48.0,43.666666666666664,178.33333333333334,78.0,69.33333333333333,68.0,81.0
D3,16,33,17:32:40,2024-08-01,8,67.0,41.666666666666664,122.0,32.0,72.66666666666667,46.333333333333336,59.0,60.333333333333336,55.666666666666664,48.0,43.666666666666664,178.33333333333334,78.0,69.33333333333333,68.0,81.0
B4,93,33,17:32:45,2024-08-01,47,67.0,41.666666666666664,122.0,32.0,72.66666666666667,46.333333333333336,59.0,33.666666666666664,55.666666666666664,48.0,43.666666666666664,178.33333333333334,78.0,69.33333333333333,68.0,81.0
D4,27,33,17:32:50,2024-08-01,14,67.0,41.666666666666664,122.0,32.0,72.66666666666667,46.333333333333336,59.0,33.666666666666664,55.666666666666664,48.0,43.666666666666664,178.33333333333334,78.0,69.33333333333333,68.0,94.33333333333333
C4,188,33,17:33:03,2024-08-01,50,67.0,41.666666666666664,122.0,32.0,72.66666666666667,46.333333333333336,59.0,33.666666666666664,55.666666666666664,29.0,43.666666666666664,178.33333333333334,78.0,69.33333333333333,68.0,94.33333333333333
D1,6,33,17:33:07,2024-08-01,3,67.0,41.666666666666664,122.0,32.0,72.66666666666667,46.333333333333336,59.0,33.666666666666664,55.666666666666664,29.0,43.666666666666664,182.0,78.0,69.33333333333333,68.0,94.33333333333333
D2,72,33,17:33:12,2024-08-01,36,67.0,41.666666666666664,122.0,15.0,72.66666666666667,46.333333333333336,59.0,33.666666666666664,55.666666666666664,29.0,43.666666666666664,182.0,78.0,69.33333333333333,68.0,94.33333333333333
A1,81,33,17:33:18,2024-08-01,41,67.0,41.666666666666664,122.0,15.0,72.66666666666667,59.666666666666664,59.0,33.666666666666664,55.666666666666664,29.0,43.666666666666664,182.0,78.0,69.33333333333333,68.0,94.33333333333333
B1,50,33,17:33:34,2024-08-01,25,75.0,41.666666666666664,122.0,15.0,72.66666666666667,59.666666666666664,59.0,33.666666666666664,55.666666666666664,29.0,43.666666666666664,182.0,78.0,69.33333333333333,68.0,94.33333333333333
D3,12,33,17:33:50,2024-08-01,6,75.0,50.666666666666664,122.0,15.0,72.66666666666667,59.666666666666664,59.0,33.666666666666664,55.666666666666664,29.0,43.666666666666664,182.0,78.0,69.33333333333333,68.0,94.33333333333333
C1,130,33,17:33:55,2024-08-01,50,75.0,50.666666666666664,122.0,15.0,72.66666666666667,59.666666666666664,59.0,17.666666666666668,55.666666666666664,29.0,43.666666666666664,182.0,78.0,69.33333333333333,68.0,94.33333333333333
